id_position,cpf_user,satellite_norad_number,lat_user,lon_user,alt_user,timestamp_position,satellite_distance_km
640,526.174.803-80,39425,60.74743114485356,78.66028425291493,1168.38,2026-04-17 23:57:24,23415.062
662,526.174.803-80,40965,60.74738039276177,78.65057689885056,381.58,2026-04-18 00:11:24,28106.586
356,526.174.803-80,43556,60.75209627803336,78.66782779346295,173.19,2026-04-18 00:22:24,20388.066
584,526.174.803-80,48270,60.7405750450857,78.65099729412813,1142.98,2026-04-18 00:35:24,25436.448
334,526.174.803-80,29644,60.73789060191445,78.67506143989253,1094.62,2026-04-18 00:55:24,8736.946
471,526.174.803-80,31304,60.745517843874154,78.63375240516382,959.21,2026-04-18 01:09:24,24797.593
737,526.174.803-80,52160,60.78765604498334,78.62424003471006,731.39,2026-04-18 01:23:24,19236.363
219,526.174.803-80,47937,60.79007202393216,78.6490145875805,550.49,2026-04-18 01:34:24,2071.696
754,526.174.803-80,41584,60.70938467186447,78.62661039948257,409.46,2026-04-18 01:47:24,4218.471
418,526.174.803-80,45863,60.73334059596897,78.66519289254084,701.99,2026-04-18 01:56:24,5668.988
1112,738.149.652-64,39616,69.1676305,-70.10012,1006.57,2026-02-10 15:15:40,3105.664
105,738.149.652-64,47937,69.16440469946104,-70.09764880520213,1087.87,2026-02-10 15:25:40,20353.691
632,738.149.652-64,29644,69.16708352613331,-70.10906641838389,173.64,2026-02-10 15:38:40,32571.59
533,738.149.652-64,33460,69.18159588345074,-70.08611033422308,201.29,2026-02-10 15:52:40,21818.174
395,738.149.652-64,43557,69.16757276097437,-70.1086126148047,108.15,2026-02-10 16:11:40,247.521
202,738.149.652-64,28366,69.16289521985983,-70.10906661683983,679.13,2026-02-10 16:25:40,34991.273
1080,738.149.652-64,39425,69.18060234407784,-70.12402772232517,1141.19,2026-02-10 16:30:40,10652.788
1321,738.149.652-64,31102,69.14146481484158,-70.12800535374608,670.66,2026-02-10 16:49:40,24316.148
54,738.149.652-64,42775,69.17462932740925,-70.12214833950371,100.82,2026-02-10 16:57:40,10858.489
264,738.149.652-64,39127,69.14113699534461,-70.12386847399686,561.01,2026-02-10 17:03:40,16846.067
447,738.149.652-64,43556,69.14934200289213,-70.14058000557783,1140.39,2026-02-10 17:10:40,15159.311
77,738.149.652-64,54033,69.17227584015608,-70.06458062297345,783.9,2026-02-10 17:25:40,12680.388
1175,354.816.927-91,39616,83.8857725,-105.312343,234.01,2026-06-15 02:33:16,12485.133
477,354.816.927-91,41460,83.88719902083567,-105.31728788498306,789.09,2026-06-15 02:49:16,19379.002
714,354.816.927-91,38760,83.88183341970196,-105.30476942812163,365.2,2026-06-15 03:04:16,2765.922
115,354.816.927-91,35686,83.88771149185668,-105.30134090120272,163.65,2026-06-15 03:24:16,35434.504
1374,354.816.927-91,7530,83.88122246252635,-105.31978163377994,1025.95,2026-06-15 03:40:16,22690.322
1366,354.816.927-91,25924,83.87919705445385,-105.29149610914448,439.22,2026-06-15 03:46:16,20032.264
1436,354.816.927-91,32794,83.87359118077703,-105.28407825952203,407.03,2026-06-15 03:51:16,25937.78
744,354.816.927-91,47440,83.87488456773137,-105.34415311850158,364.23,2026-06-15 04:04:16,35276.322
658,354.816.927-91,40045,83.88543616654849,-105.31309777158938,156.76,2026-06-15 04:19:16,12258.964
732,354.816.927-91,45920,83.87312667573717,-105.31408019123893,542.75,2026-06-15 04:29:16,20318.028
223,354.816.927-91,32794,83.86355093825277,-105.32580046223086,213.39,2026-06-15 04:47:16,28118.628
371,354.816.927-91,44824,83.85636562197145,-105.32131801861226,42.4,2026-06-15 05:06:16,11839.651
746,815.396.472-00,39416,33.1075975,135.040593,989.32,2026-03-19 04:13:56,7397.998
224,815.396.472-00,35942,33.10706037633816,135.03565828530859,334.45,2026-03-19 04:23:56,14121.854
523,815.396.472-00,28372,33.11660801300993,135.03319878968873,423.78,2026-03-19 04:28:56,17625.393
445,815.396.472-00,31102,33.09462803968986,135.03968322850093,1168.03,2026-03-19 04:33:56,24240.993
1054,815.396.472-00,39416,33.12536462663989,135.03653321762047,845.29,2026-03-19 04:47:56,16821.699
370,815.396.472-00,43450,33.09395241816375,135.04355008564846,238.95,2026-03-19 05:03:56,6903.967
1341,815.396.472-00,40019,33.08015465836875,135.03597159719814,328.69,2026-03-19 05:12:56,23539.366
934,815.396.472-00,28252,33.07282147805293,135.0464145284586,29.18,2026-03-19 05:24:56,17897.995
1153,815.396.472-00,45116,33.09996320134383,135.01735714315805,540.47,2026-03-19 05:31:56,1867.475
716,815.396.472-00,28378,33.11710467841968,135.00458488071897,561.06,2026-03-19 05:50:56,12235.482
918,815.396.472-00,37232,33.13771571549847,135.032822576223,949.62,2026-03-19 06:05:56,1736.102
988,815.396.472-00,52160,33.136509775565216,135.04267242522505,346.96,2026-03-19 06:17:56,17245.677
908,475.086.329-74,41785,-38.585434,-171.68187,41.07,2026-03-23 13:28:25,31353.528
602,475.086.329-74,39425,-38.58557597209075,-171.68125661260746,16.93,2026-03-23 13:41:25,18483.768
527,475.086.329-74,39127,-38.58777159222931,-171.68807515885305,414.02,2026-03-23 13:46:25,31769.334
144,475.086.329-74,43768,-38.573809268813015,-171.68680408439766,1183.03,2026-03-23 14:03:25,32450.057
200,475.086.329-74,41460,-38.58457071776045,-171.66963246177397,183.5,2026-03-23 14:19:25,21754.311
323,475.086.329-74,40424,-38.58554474328102,-171.6925181372686,1164.36,2026-03-23 14:30:25,6460.591
1162,475.086.329-74,39467,-38.56083337026332,-171.6987233791655,1139.79,2026-03-23 14:36:25,20139.673
725,475.086.329-74,28868,-38.55944502970803,-171.65047110110413,472.26,2026-03-23 14:53:25,14330.843
478,475.086.329-74,7530,-38.60099943113269,-171.65202106768814,241.26,2026-03-23 15:03:25,27960.617
1412,475.086.329-74,26580,-38.58818454917107,-171.6824900195256,1154.61,2026-03-23 15:14:25,20163.641
230,475.086.329-74,35684,-38.558418705255505,-171.672847408898,288.47,2026-03-23 15:29:25,19420.176
1194,475.086.329-74,40075,-38.6151360505527,-171.62859219638617,42.53,2026-03-23 15:47:25,28880.993
549,359.784.016-75,39467,-15.3396935,-132.807957,280.56,2026-01-04 04:13:19,27723.076
844,359.784.016-75,41785,-15.334807255257259,-132.81146550816496,272.19,2026-01-04 04:22:19,23706.174
305,359.784.016-75,48270,-15.344377470469873,-132.80740944928482,746.79,2026-01-04 04:35:19,22845.462
1395,359.784.016-75,28252,-15.341005447503681,-132.80524871640574,465.21,2026-01-04 04:42:19,31029.112
559,359.784.016-75,28446,-15.332393730054315,-132.8169286238269,1172.35,2026-01-04 04:49:19,5864.452
1407,359.784.016-75,36797,-15.337177354230459,-132.80432155617436,100.47,2026-01-04 05:04:19,7044.513
899,359.784.016-75,55107,-15.349287344577395,-132.8008689581959,1138.45,2026-01-04 05:23:19,13913.912
825,359.784.016-75,37232,-15.340626412000104,-132.81257261354162,600.66,2026-01-04 05:29:19,25489.759
812,359.784.016-75,39416,-15.323326903687885,-132.8421714533191,518.56,2026-01-04 05:38:19,6319.129
440,359.784.016-75,47237,-15.302426192635687,-132.83230195822694,87.69,2026-01-04 05:49:19,2730.84
143,359.784.016-75,40424,-15.365431444072593,-132.83473600254055,159.13,2026-01-04 05:56:19,5666.216
1377,359.784.016-75,42934,-15.305956175293407,-132.80898947555406,567.49,2026-01-04 06:10:19,4566.928
1155,538.401.976-00,44394,1.913551,-102.269292,297.87,2026-05-16 03:52:12,6424.189
822,538.401.976-00,44103,1.9145284752988492,-102.2643254496698,430.77,2026-05-16 04:05:12,12429.458
1096,538.401.976-00,39508,1.9177115856315619,-102.2646397567982,533.44,2026-05-16 04:12:12,29593.991
914,538.401.976-00,44103,1.9070949291549502,-102.26629589153843,371.95,2026-05-16 04:30:12,10267.453
322,538.401.976-00,39616,1.912133465336475,-102.27817406397732,186.77,2026-05-16 04:49:12,8591.353
1426,538.401.976-00,43805,1.89016641983011,-102.2664896153061,21.89,2026-05-16 05:05:12,6131.696
1051,538.401.976-00,28446,1.9194956309146245,-102.27422292850032,1069.05,2026-05-16 05:11:12,9816.144
1032,538.401.976-00,55239,1.9469184270307518,-102.24094421671182,693.12,2026-05-16 05:27:12,3252.96
1012,538.401.976-00,37232,1.9060190886887074,-102.25697050196099,365.62,2026-05-16 05:47:12,34739.112
972,538.401.976-00,43861,1.9075743722427534,-102.24206368523589,924.89,2026-05-16 05:55:12,32062.456
21,538.401.976-00,43849,1.926985360311862,-102.28685916453524,1121.21,2026-05-16 06:01:12,17178.342
353,538.401.976-00,48270,1.8965930001419526,-102.25017208370348,1166.58,2026-05-16 06:14:12,12795.913
380,134.289.650-51,35942,-75.5250565,21.886832,833.34,2026-01-15 22:26:19,33713.235
388,134.289.650-51,40075,-75.52320653836892,21.886882159540914,732.7,2026-01-15 22:40:19,9025.174
129,134.289.650-51,36797,-75.53357330372143,21.89282050976102,734.35,2026-01-15 22:59:19,15057.501
1347,134.289.650-51,38254,-75.53710605180477,21.8864388982872,886.76,2026-01-15 23:04:19,1336.517
328,134.289.650-51,39508,-75.51151708518033,21.90161343583369,274.37,2026-01-15 23:13:19,22271.962
1425,134.289.650-51,56187,-75.52855232077555,21.909310256425243,551.44,2026-01-15 23:28:19,33455.852
1427,134.289.650-51,33490,-75.54015758272426,21.89583055391114,10.38,2026-01-15 23:39:19,19204.368
1357,134.289.650-51,48270,-75.50404567210907,21.89565644209732,53.37,2026-01-15 23:59:19,18470.911
1190,134.289.650-51,39616,-75.51810186071138,21.921308617195688,70.57,2026-01-16 00:13:19,8725.396
930,134.289.650-51,45920,-75.50592174532673,21.92118260615104,678.61,2026-01-16 00:33:19,30856.459
599,134.289.650-51,33275,-75.49474950335278,21.896373801321914,175.12,2026-01-16 00:48:19,9697.43
1176,134.289.650-51,38760,-75.53646326903423,21.88856493613677,663.45,2026-01-16 00:54:19,24366.86
1074,479.835.106-75,40965,-27.432671,-108.094581,721.75,2026-03-11 08:53:11,26962.338
196,479.835.106-75,33460,-27.43443557042811,-108.09705554032642,438.98,2026-03-11 09:08:11,8178.173
1368,479.835.106-75,28868,-27.4227747104961,-108.09144469781232,755.4,2026-03-11 09:27:11,27022.276
1290,479.835.106-75,44479,-27.437294077282196,-108.08691828891239,811.93,2026-03-11 09:41:11,18753.346
1236,479.835.106-75,41852,-27.416853555295095,-108.08980941724266,297.39,2026-03-11 09:51:11,6192.766
857,479.835.106-75,45726,-27.434930793090704,-108.10031572178181,1149.52,2026-03-11 10:02:11,15599.006
916,479.835.106-75,45726,-27.459733263470838,-108.10944078040313,614.4,2026-03-11 10:09:11,8933.382
134,479.835.106-75,31304,-27.415471963318524,-108.08575585001222,826.5,2026-03-11 10:15:11,11446.821
676,479.835.106-75,33460,-27.3931637801826,-108.11593347404693,1084.41,2026-03-11 10:27:11,13888.543
1417,479.835.106-75,47939,-27.468332085497078,-108.09296092013516,36.97,2026-03-11 10:47:11,1989.602
788,479.835.106-75,43849,-27.384721173478916,-108.05842089916402,1111.6,2026-03-11 11:06:11,8224.725
1098,479.835.106-75,40965,-27.481845404369626,-108.13226670752988,1069.79,2026-03-11 11:18:11,11317.076
81,024.983.167-87,44824,42.408415,-18.919613,1115.81,2026-04-23 07:36:03,6886.761
526,024.983.167-87,45863,42.40444506133849,-18.921412962765654,8.39,2026-04-23 07:45:03,24677.381
970,024.983.167-87,47939,42.40405894818178,-18.911736051900593,1089.64,2026-04-23 07:50:03,18678.951
403,024.983.167-87,7530,42.41259857445239,-18.907112521761917,752.38,2026-04-23 07:58:03,18829.919
804,024.983.167-87,36797,42.38943774391866,-18.919059633782144,974.36,2026-04-23 08:09:03,19608.759
392,024.983.167-87,40965,42.422281794229846,-18.904636273897022,801.36,2026-04-23 08:23:03,11484.394
298,024.983.167-87,40966,42.42174412977093,-18.892321023869435,626.89,2026-04-23 08:43:03,13762.19
120,024.983.167-87,35686,42.4114713083592,-18.88608501860485,302.59,2026-04-23 08:55:03,31656.444
438,024.983.167-87,28184,42.3862461989178,-18.9165697186386,987.86,2026-04-23 09:04:03,34916.465
97,024.983.167-87,39256,42.383039029347046,-18.88308404070462,1119.37,2026-04-23 09:16:03,14380.706
228,024.983.167-87,40424,42.38855825857204,-18.91280569085098,545.03,2026-04-23 09:29:03,11288.649
1192,024.983.167-87,35684,42.44395166731278,-18.902088404800526,424.22,2026-04-23 09:41:03,6239.935
1245,832.560.497-29,44103,86.9995455,-144.778311,143.19,2026-06-03 04:07:43,27832.366
926,832.560.497-29,44186,87.00398467857256,-144.78284996275573,291.28,2026-06-03 04:20:43,34422.074
774,832.560.497-29,42934,86.99142873040684,-144.77696579182197,370.18,2026-06-03 04:35:43,14251.024
1435,832.560.497-29,39416,87.00862593333197,-144.7670824802694,409.07,2026-06-03 04:43:43,24426.233
1125,832.560.497-29,44103,86.98046444052893,-144.7717115884514,480.65,2026-06-03 05:01:43,7365.386
64,832.560.497-29,43557,87.01550493809498,-144.7602411259534,681.98,2026-06-03 05:20:43,32297.484
176,832.560.497-29,40045,87.00828223340295,-144.7980158946199,512.9,2026-06-03 05:35:43,2381.865
1234,832.560.497-29,35684,86.97314529026482,-144.78012720046246,777.51,2026-06-03 05:43:43,29395.383
872,832.560.497-29,28446,87.00907683672376,-144.7992321050909,831.67,2026-06-03 05:59:43,34780.95
1242,832.560.497-29,39508,86.97218299161607,-144.76514860417507,797.29,2026-06-03 06:08:43,12752.843
352,832.560.497-29,52160,87.048658610219,-144.77284693766754,703.98,2026-06-03 06:18:43,29328.852
57,832.560.497-29,40424,87.0047693560045,-144.8232661998073,1053.43,2026-06-03 06:25:43,10066.306
1082,380.692.715-40,41852,-14.469671,97.596722,268.44,2026-03-21 23:37:26,28683.768
609,380.692.715-40,39508,-14.472990786904115,97.60139420439621,350.46,2026-03-21 23:45:26,14585.921
657,380.692.715-40,25924,-14.473424482111866,97.58773695833477,674.44,2026-03-21 23:59:26,20834.501
1281,380.692.715-40,42775,-14.464234281984004,97.58712767272183,392.12,2026-03-22 00:09:26,16656.409
24,380.692.715-40,26580,-14.470061357798883,97.60217808868819,722.84,2026-03-22 00:19:26,5791.408
976,380.692.715-40,38528,-14.467676004909261,97.5752312928049,150.64,2026-03-22 00:30:26,5190.867
59,380.692.715-40,41786,-14.484417258529342,97.57663029110181,269.98,2026-03-22 00:39:26,34527.775
295,380.692.715-40,43557,-14.483623134378623,97.60196522013752,609.51,2026-03-22 00:49:26,9946.98
85,380.692.715-40,36798,-14.50084643347331,97.6014379184911,803.31,2026-03-22 01:07:26,11735.244
1002,380.692.715-40,32794,-14.479250056179323,97.6108492179386,837.51,2026-03-22 01:23:26,7159.373
343,380.692.715-40,47937,-14.513682093400782,97.55698640098075,1009.99,2026-03-22 01:29:26,4594.739
442,380.692.715-40,37792,-14.440657223379823,97.64632241703096,1130.04,2026-03-22 01:35:26,17835.895
422,834.719.560-93,41460,-58.363366,-14.358225,812.45,2026-01-24 01:16:40,6072.067
1353,834.719.560-93,44481,-58.36717703842515,-14.354853364483892,679.54,2026-01-24 01:31:40,31220.298
411,834.719.560-93,43556,-58.36984515159239,-14.359923971604967,68.14,2026-01-24 01:41:40,32370.535
734,834.719.560-93,38107,-58.373530803672196,-14.367093669322983,836.2,2026-01-24 01:48:40,25218.963
951,834.719.560-93,36798,-58.35510837725517,-14.368289317074801,356.98,2026-01-24 01:58:40,18693.391
161,834.719.560-93,39616,-58.353896307686334,-14.33620075877436,1045.53,2026-01-24 02:06:40,32120.695
257,834.719.560-93,36798,-58.35888848725747,-14.367931887427718,370.75,2026-01-24 02:21:40,35248.455
1266,834.719.560-93,28366,-58.37176608898637,-14.360926847366992,1031.43,2026-01-24 02:26:40,21602.322
294,834.719.560-93,39237,-58.352738201352125,-14.332320621033933,272.36,2026-01-24 02:46:40,32419.663
1325,834.719.560-93,32794,-58.347323867417444,-14.369291016976295,1167.28,2026-01-24 02:51:40,1310.387
1123,834.719.560-93,40019,-58.31613352188487,-14.32194455894374,231.49,2026-01-24 02:57:40,2092.163
177,834.719.560-93,43556,-58.40986948679008,-14.372795756911689,1124.54,2026-01-24 03:02:40,10905.263
1414,073.465.281-07,55107,85.317997,-135.758584,673.0,2026-05-26 14:33:23,23311.969
216,073.465.281-07,39616,85.31861948573994,-135.75981602812567,1143.65,2026-05-26 14:38:23,17006.433
311,073.465.281-07,40075,85.32116304186438,-135.74999843124093,366.32,2026-05-26 14:58:23,31571.512
299,073.465.281-07,31102,85.31104818291584,-135.7611796890232,31.56,2026-05-26 15:11:23,21929.632
713,073.465.281-07,43768,85.31144869937707,-135.73905515177483,582.86,2026-05-26 15:23:23,26058.558
1335,073.465.281-07,41584,85.33237323723732,-135.78168079576997,446.53,2026-05-26 15:29:23,34722.011
1378,073.465.281-07,47699,85.30329088109833,-135.76931962213354,351.47,2026-05-26 15:42:23,5186.777
1129,073.465.281-07,41789,85.30184889800088,-135.78523317878336,834.76,2026-05-26 15:53:23,2779.108
150,073.465.281-07,37232,85.28978875239154,-135.72933364476728,101.52,2026-05-26 16:10:23,23128.465
1430,073.465.281-07,36797,85.28325247532509,-135.78807527619261,1029.33,2026-05-26 16:24:23,3239.804
508,073.465.281-07,39256,85.28590638205448,-135.72544373363183,410.29,2026-05-26 16:36:23,12575.611
262,073.465.281-07,38760,85.35295451807286,-135.7541169553623,910.2,2026-05-26 16:41:23,28108.943
277,278.956.134-64,37232,11.018003,-11.457711,957.91,2026-02-12 06:28:21,30132.806
65,278.956.134-64,43450,11.015975413406638,-11.459086312762764,331.0,2026-02-12 06:35:21,20469.755
26,278.956.134-64,28184,11.014598574491666,-11.465343325425529,1089.27,2026-02-12 06:46:21,13108.516
1005,278.956.134-64,28372,11.005208217077364,-11.46162505306241,190.32,2026-02-12 06:54:21,30015.608
1227,278.956.134-64,45117,10.998409048150274,-11.460386058641587,609.9,2026-02-12 07:00:21,16997.574
1359,278.956.134-64,39425,11.00361446971396,-11.445555980419483,1055.08,2026-02-12 07:10:21,7472.788
90,278.956.134-64,39416,11.026326263493166,-11.481295014197578,948.53,2026-02-12 07:15:21,30576.213
797,278.956.134-64,47937,11.006538375155644,-11.423755455553444,61.68,2026-02-12 07:31:21,25975.374
919,278.956.134-64,37792,11.000416380648595,-11.442697719012843,951.13,2026-02-12 07:46:21,12156.487
660,278.956.134-64,35942,11.022407040702738,-11.441445163111155,168.67,2026-02-12 07:54:21,32724.139
412,278.956.134-64,45465,10.99014385720895,-11.491407047709535,35.87,2026-02-12 08:11:21,13291.394
68,278.956.134-64,43861,10.983914042108204,-11.476732013613779,200.09,2026-02-12 08:29:21,13417.329
1268,654.082.731-80,40046,84.6667265,-172.591767,234.36,2026-04-18 14:29:54,1997.376
1438,654.082.731-80,43600,84.66644606143878,-172.59351477551675,798.43,2026-04-18 14:45:54,22956.645
207,654.082.731-80,38760,84.66178328136468,-172.60008904257597,1013.29,2026-04-18 15:03:54,30879.459
814,654.082.731-80,43849,84.66299291087583,-172.59512739070527,136.0,2026-04-18 15:22:54,21917.318
139,654.082.731-80,38254,84.67581820928841,-172.58495979958352,802.37,2026-04-18 15:35:54,6306.857
1189,654.082.731-80,44859,84.66537173521822,-172.6145462519098,73.31,2026-04-18 15:45:54,15346.31
704,654.082.731-80,42775,84.6813544578074,-172.57816556054968,1017.18,2026-04-18 15:53:54,27342.387
984,654.082.731-80,40965,84.675795702873,-172.5782041665234,1127.63,2026-04-18 16:09:54,3073.769
912,654.082.731-80,55107,84.63341028742926,-172.62717965123358,645.77,2026-04-18 16:24:54,34700.103
1308,654.082.731-80,25924,84.65680753215601,-172.55629963366522,242.54,2026-04-18 16:40:54,1042.011
575,654.082.731-80,47937,84.66075710125565,-172.6380848857799,538.51,2026-04-18 16:45:54,4922.637
762,654.082.731-80,42934,84.68501218123544,-172.61183751832928,635.35,2026-04-18 16:55:54,30072.543
397,531.824.706-71,40045,36.552854,-8.840035,1125.82,2026-05-08 15:40:38,6263.224
1010,531.824.706-71,41853,36.5546985463125,-8.83532857663403,350.97,2026-05-08 16:00:38,3580.744
1424,531.824.706-71,25924,36.55903597907442,-8.846669100022577,801.12,2026-05-08 16:08:38,10377.434
1372,531.824.706-71,41853,36.552868158360134,-8.837564642207964,229.98,2026-05-08 16:24:38,3637.207
852,531.824.706-71,40075,36.54082850060533,-8.854668267155535,369.32,2026-05-08 16:43:38,14975.22
1243,531.824.706-71,39078,36.53690167358301,-8.837521452033641,256.76,2026-05-08 16:48:38,35337.225
1094,531.824.706-71,28868,36.54447197006245,-8.844947154464657,76.84,2026-05-08 16:59:38,28333.957
1113,531.824.706-71,35684,36.571180019964636,-8.827112367031537,802.79,2026-05-08 17:19:38,16941.41
966,531.824.706-71,41460,36.55928816802992,-8.874656863048601,950.09,2026-05-08 17:29:38,1795.547
325,531.824.706-71,41786,36.51576211538007,-8.852088380048848,1134.52,2026-05-08 17:40:38,21429.628
581,531.824.706-71,44186,36.53258491846666,-8.887482376932843,1040.7,2026-05-08 17:59:38,12516.394
519,531.824.706-71,54033,36.55971168634557,-8.818913365837282,759.37,2026-05-08 18:04:38,30876.328
1420,403.815.627-35,47440,75.959002,-89.840599,29.67,2026-05-26 02:45:21,25591.55
205,403.815.627-35,28378,75.95553252303876,-89.84311488229007,1006.35,2026-05-26 02:59:21,14561.131
896,403.815.627-35,40046,75.96673927856666,-89.83926375111184,914.65,2026-05-26 03:13:21,13542.893
626,403.815.627-35,47699,75.96437724238794,-89.83045678145346,500.48,2026-05-26 03:18:21,16447.357
80,403.815.627-35,43174,75.9667689623814,-89.83449150620343,316.2,2026-05-26 03:35:21,5458.406
1391,403.815.627-35,41786,75.94011168756111,-89.86207892377956,468.05,2026-05-26 03:42:21,25266.245
1103,403.815.627-35,39237,75.94227340468915,-89.86124384672699,74.8,2026-05-26 03:49:21,23719.655
1179,403.815.627-35,37810,75.98164867013787,-89.86349712688784,130.71,2026-05-26 04:07:21,29743.781
631,403.815.627-35,41785,75.9492155007503,-89.83141786672783,80.39,2026-05-26 04:22:21,21935.0
841,403.815.627-35,25924,75.9883515125255,-89.85920270463426,628.16,2026-05-26 04:31:21,35842.48
1307,403.815.627-35,40424,75.95181078040179,-89.79286619599158,917.72,2026-05-26 04:48:21,19935.766
285,403.815.627-35,48270,75.99188846492636,-89.88983198030002,223.81,2026-05-26 05:04:21,34024.76
135,498.601.273-87,41789,-49.8293465,-62.608027,850.83,2026-04-17 10:23:51,16683.067
1385,498.601.273-87,38107,-49.830107474463254,-62.6106341233783,174.44,2026-04-17 10:30:51,4502.483
887,498.601.273-87,43768,-49.83014195286352,-62.59830484969466,362.19,2026-04-17 10:49:51,3409.015
900,498.601.273-87,41852,-49.829718178257195,-62.59595670886489,1079.68,2026-04-17 11:07:51,22809.348
565,498.601.273-87,43861,-49.82344817636543,-62.60319564154599,46.28,2026-04-17 11:22:51,33876.37
556,498.601.273-87,38760,-49.82309518496779,-62.60126964501328,1127.02,2026-04-17 11:30:51,23859.799
1087,498.601.273-87,37232,-49.81867129228704,-62.59469443456836,805.9,2026-04-17 11:36:51,4354.845
19,498.601.273-87,45920,-49.86233597816189,-62.61432035800044,1182.78,2026-04-17 11:55:51,35733.277
882,498.601.273-87,43450,-49.83419140935626,-62.59928149101146,398.02,2026-04-17 12:09:51,461.661
2,498.601.273-87,43861,-49.84791558783664,-62.57733096850544,215.24,2026-04-17 12:23:51,5230.086
296,498.601.273-87,39237,-49.85743703102608,-62.580342028586415,549.91,2026-04-17 12:29:51,7225.611
268,498.601.273-87,39127,-49.819308375046454,-62.62940831302504,134.36,2026-04-17 12:44:51,24085.516
570,379.516.408-75,45117,35.732474,-55.457425,28.6,2026-01-13 10:21:41,2202.438
122,379.516.408-75,43556,35.73253054910327,-55.461051873927794,516.02,2026-01-13 10:31:41,10404.822
1109,379.516.408-75,28252,35.737805392635366,-55.46419643543589,911.03,2026-01-13 10:37:41,22282.152
297,379.516.408-75,33460,35.72705855544918,-55.4680975452723,732.92,2026-01-13 10:45:41,28599.081
237,379.516.408-75,44859,35.73606280672096,-55.46649616588819,945.03,2026-01-13 11:00:41,4228.843
386,379.516.408-75,44394,35.72852501822926,-55.44650798235504,197.05,2026-01-13 11:13:41,27489.473
1356,379.516.408-75,55239,35.761126502452164,-55.442758015663664,571.2,2026-01-13 11:28:41,11659.323
419,379.516.408-75,42775,35.764326636374584,-55.48328868661711,205.81,2026-01-13 11:48:41,17893.346
927,379.516.408-75,43039,35.712629854090615,-55.42629956803221,248.89,2026-01-13 11:57:41,13057.194
1133,379.516.408-75,36798,35.75088953296041,-55.472584656973304,441.35,2026-01-13 12:07:41,29323.626
990,379.516.408-75,39127,35.74218580349991,-55.46464423391879,1004.14,2026-01-13 12:14:41,7684.922
401,379.516.408-75,43174,35.69034225860979,-55.47112830903336,1149.8,2026-01-13 12:27:41,12858.945
79,459.368.271-19,41789,66.3092105,-121.175788,1172.36,2026-01-10 03:43:33,16733.942
46,459.368.271-19,35684,66.30806993456437,-121.17471156019805,1097.0,2026-01-10 03:48:33,23618.56
71,459.368.271-19,43805,66.30632088092499,-121.1730831119419,571.2,2026-01-10 04:03:33,6749.047
572,459.368.271-19,45116,66.32173904728128,-121.18214620861575,1043.74,2026-01-10 04:13:33,6127.113
190,459.368.271-19,38254,66.30838741705531,-121.19527356249888,1110.08,2026-01-10 04:33:33,11218.749
950,459.368.271-19,44186,66.32269309544299,-121.1729792892059,496.18,2026-01-10 04:50:33,28802.413
1119,459.368.271-19,39508,66.32063963381566,-121.1812384136699,1020.63,2026-01-10 05:06:33,12292.768
130,459.368.271-19,47699,66.28101917396569,-121.19433647014935,367.83,2026-01-10 05:21:33,10586.868
269,459.368.271-19,43450,66.29638540866446,-121.15780252327879,977.46,2026-01-10 05:36:33,24112.901
364,459.368.271-19,52160,66.30652672299843,-121.20596972136917,436.27,2026-01-10 05:44:33,12464.276
209,459.368.271-19,25924,66.31588400869279,-121.18698501993761,987.58,2026-01-10 05:49:33,23944.174
1252,459.368.271-19,45465,66.33451202681968,-121.17161409649837,386.25,2026-01-10 06:01:33,5532.286
416,723.094.685-92,39237,37.338885,88.367514,803.64,2026-01-22 02:59:49,30550.357
971,723.094.685-92,40966,37.33716477636971,88.36465216199583,244.44,2026-01-22 03:15:49,879.019
1257,723.094.685-92,40019,37.34063136230966,88.35934838201764,990.83,2026-01-22 03:29:49,4157.315
193,723.094.685-92,40966,37.32878843175263,88.36653214820709,50.69,2026-01-22 03:37:49,25862.174
147,723.094.685-92,35686,37.35199306031636,88.36721744709668,90.16,2026-01-22 03:42:49,27761.379
300,723.094.685-92,45726,37.335065494868154,88.35698325448205,926.37,2026-01-22 04:00:49,18772.871
1248,723.094.685-92,43600,37.34695149335783,88.34144757890175,791.5,2026-01-22 04:13:49,10558.027
1413,723.094.685-92,47237,37.308098266402425,88.33395981409916,716.86,2026-01-22 04:28:49,25074.788
1401,723.094.685-92,55107,37.300682420095285,88.38585925126401,63.89,2026-01-22 04:47:49,31070.46
1044,723.094.685-92,47440,37.365387404024865,88.37707771279146,938.57,2026-01-22 04:57:49,15986.286
783,723.094.685-92,25924,37.29734218140349,88.32199604283556,886.7,2026-01-22 05:05:49,23050.684
137,723.094.685-92,25336,37.285782003499726,88.34918261767895,250.55,2026-01-22 05:25:49,18509.497
362,703.159.246-16,28184,-61.792569,176.502318,1136.15,2026-04-12 06:50:52,33944.715
327,703.159.246-16,35684,-61.78789867301354,176.50418082468244,180.62,2026-04-12 07:08:52,33321.84
398,703.159.246-16,41584,-61.79262101925077,176.4961177331384,356.5,2026-04-12 07:16:52,9344.459
537,703.159.246-16,33275,-61.78683993006494,176.51280890334849,48.56,2026-04-12 07:23:52,32708.35
895,703.159.246-16,48270,-61.773129496974825,176.52107677189073,1045.46,2026-04-12 07:35:52,6570.028
